id,created_at,link,text,retweets,favorites,abstract
801605087567167490,2016-11-24 01:55:20,https://t.co/a7ecO7a9Bc,iCaRL: Incremental Classifier and Representation Learning. (arXiv:1611.07725v1 [cs.CV]) https://t.co/a7ecO7a9Bc,1,14," Abstract: A major open problem on the road to artificial intelligence is the development of incrementally learning systems that learn about more and more concepts over time from a stream of data. In this work, we introduce a new training strategy, iCaRL, that allows learning in such a class-incremental way: only the training data for a small number of classes has to be present at the same time and new classes can be added progressively. iCaRL learns strong classifiers and a data representation simultaneously. This distinguishes it from earlier works that were fundamentally limited to fixed data representations and therefore incompatible with deep learning architectures. We show by experiments on the CIFAR-100 and ImageNet ILSVRC 2012 datasets that iCaRL can learn many classes incrementally over a long period of time where other strategies quickly fail. "
801605086015275010,2016-11-24 01:55:20,https://t.co/AbmEedEhqI,Tunable Sensitivity to Large Errors in Neural Network Training. (arXiv:1611.07743v1 [stat.ML]) https://t.co/AbmEedEhqI,0,8," Abstract: When humans learn a new concept, they might ignore examples that they cannot make sense of at first, and only later focus on such examples, when they are more useful for learning. We propose incorporating this idea of tunable sensitivity for hard examples in neural network learning, using a new generalization of the cross-entropy gradient step, which can be used in place of the gradient in any gradient-based training method. The generalized gradient is parameterized by a value that controls the sensitivity of the training process to harder training examples. We tested our method on several benchmark datasets. We propose, and corroborate in our experiments, that the optimal level of sensitivity to hard example is positively correlated with the depth of the network. Moreover, the test prediction error obtained by our method is generally lower than that of the vanilla cross-entropy gradient learner. We therefore conclude that tunable sensitivity can be helpful for neural network learning. "
801605084857696265,2016-11-24 01:55:19,https://t.co/vSPww9igZl,Infinite Variational Autoencoder for Semi-Supervised Learning. (arXiv:1611.07800v1 [cs.LG]) https://t.co/vSPww9igZl,2,18," Abstract: This paper presents an infinite variational autoencoder (VAE) whose capacity adapts to suit the input data. This is achieved using a mixture model where the mixing coefficients are modeled by a Dirichlet process, allowing us to integrate over the coefficients when performing inference. Critically, this then allows us to automatically vary the number of autoencoders in the mixture based on the data. Experiments show the flexibility of our method, particularly for semi-supervised learning, where only a small number of training samples are available. "
801605083528052738,2016-11-24 01:55:19,https://t.co/jGPI0aMOic,Robust Unsupervised Transient Detection With Invariant Representation based on the Scattering Network. (arXiv:1611… https://t.co/jGPI0aMOic,0,3," Abstract: We present a sparse and invariant representation with low asymptotic complexity for robust unsupervised transient and onset zone detection in noisy environments. This unsupervised approach is based on wavelet transforms and leverages the scattering network from Mallat et al. by deriving frequency invariance. This frequency invariance is a key concept to enforce robust representations of transients in presence of possible frequency shifts and perturbations occurring in the original signal. Implementation details as well as complexity analysis are provided in addition of the theoretical framework and the invariance properties. In this work, our primary application consists of predicting the onset of seizure in epileptic patients from subdural recordings as well as detecting inter-ictal spikes. "
801600381809737729,2016-11-24 01:36:38,https://t.co/y9sjQnHlPT,A Projection Based Conditional Dependence Measure with Applications to High-dimensional Undirected Graphical Model… https://t.co/y9sjQnHlPT,0,5," Abstract: Measuring conditional dependence is an important topic in statistics with broad applications including graphical models. Under a factor model setting, a new conditional dependence measure based on projection is proposed. The corresponding conditional independence test is developed with the asymptotic null distribution unveiled where the number of factors could be high-dimensional. It is also shown that the new test has control over the asymptotic significance level and can be calculated efficiently. A generic method for building dependency graphs without Gaussian assumption using the new test is elaborated. Numerical results and real data analysis show the superiority of the new method. "
801600380337537024,2016-11-24 01:36:38,https://t.co/qTA6XeHuL6,A Randomized Rounding Algorithm for Sparse PCA. (arXiv:1508.03337v5 [cs.DS] UPDATED) https://t.co/qTA6XeHuL6,0,9," Abstract: We present and analyze a simple, two-step algorithm to approximate the optimal solution of the sparse PCA problem. Our approach first solves a L1 penalized version of the NP-hard sparse PCA optimization problem and then uses a randomized rounding strategy to sparsify the resulting dense solution. Our main theoretical result guarantees an additive error approximation and provides a tradeoff between sparsity and accuracy. Our experimental evaluation indicates that our approach is competitive in practice, even compared to state-of-the-art toolboxes such as Spasm. "
801600378999554049,2016-11-24 01:36:38,https://t.co/lOIycdftKx,Parsimonious modeling with Information Filtering Networks. (arXiv:1602.07349v3 [cs.IT] UPDATED) https://t.co/lOIycdftKx,0,2," Abstract: We introduce a methodology to construct parsimonious probabilistic models. This method makes use of Information Filtering Networks to produce a robust estimate of the global sparse inverse covariance from a simple sum of local inverse covariances computed on small sub-parts of the network. Being based on local and low-dimensional inversions, this method is computationally very efficient and statistically robust even for the estimation of inverse covariance of high-dimensional, noisy and short time-series. Applied to financial data our method results computationally more efficient than state-of-the-art methodologies such as Glasso producing, in a fraction of the computation time, models that can have equivalent or better performances but with a sparser inference structure. We also discuss performances with sparse factor models where we notice that relative performances decrease with the number of factors. The local nature of this approach allows us to perform computations in parallel and provides a tool for dynamical adaptation by partial updating when the properties of some variables change without the need of recomputing the whole model. This makes this approach particularly suitable to handle big datasets with large numbers of variables. Examples of practical application for forecasting, stress testing and risk allocation in financial systems are also provided. "
801600377728679936,2016-11-24 01:36:37,https://t.co/Ize2EaRLyF,Hyperband: A Novel Bandit-Based Approach to Hyperparameter Optimization. (arXiv:1603.06560v3 [cs.LG] UPDATED) https://t.co/Ize2EaRLyF,4,16," Abstract: Performance of machine learning algorithms depends critically on identifying a good set of hyperparameters. While current methods offer efficiencies by adaptively choosing new configurations to train, an alternative strategy is to adaptively allocate resources across the selected configurations. We formulate hyperparameter optimization as a pure-exploration non-stochastic infinitely many armed bandit problem where a predefined resource like iterations, data samples, or features is allocated to randomly sampled configurations. We introduce Hyperband for this framework and analyze its theoretical properties, providing several desirable guarantees. Furthermore, we compare Hyperband with state-of-the-art methods on a suite of hyperparameter optimization problems. We observe that Hyperband provides five times to thirty times speedup over state-of-the-art Bayesian optimization algorithms on a variety of deep-learning and kernel-based learning problems. "
801600376537497605,2016-11-24 01:36:37,https://t.co/JJH5WuDmyB,Iterative Smoothing Proximal Gradient for Regression with Structured Sparsity. (arXiv:1605.09658v4 [stat.ML] UPDAT… https://t.co/JJH5WuDmyB,0,5," Abstract: In the context high-dimensionnal predictive models, we consider the problem of optimizing the sum of a smooth convex loss and a non-smooth convex penalty, whose proximal operator is known, and a non-smooth convex structured penalties such as total variation, or overlapping group lasso. We propose to smooth the structured penalty, since it allows a generic framework in which a large range of non-smooth convex structured penalties can be minimized without computing their proximal operators that are either not known or expensive to compute. The problem can be minimized with an accelerated proximal gradient method to benefit of (non-smoothed) sparsity-inducing penalties. We propose an expression of the duality gap to control the convergence of the global non-smooth problem. This expression is applicable to a large range of structured penalties. However, smoothing methods have many limitations that the proposed solver aims to overcome. Therefore, we propose a continuation algorithm, called CONESTA, that dynamically generates a decreasing sequence of smoothing parameters in order to maintain the optimal convergence speed towards any globally desired precision. At each continuation step, the aforementioned duality gap provides the current error and thus the next smaller prescribed precision. Given this precision, we propose a expression to calculate the optimal smoothing parameter, that minimizes the number of iterations to reach such precision. We demonstrate that CONESTA achieves an improved convergence rate compared to classical (without continuation) proximal gradient smoothing. Moreover, experiments conducted on both simulated and high-dimensional neuroimaging (MRI) data, exhibit that CONESTA significantly outperforms the excessive gap method, ADMM, classical proximal gradient smoothing and inexact FISTA in terms of convergence speed and/or precision of the solution. "
801600375321137152,2016-11-24 01:36:37,https://t.co/DpFe0TUwBa,VIME: Variational Information Maximizing Exploration. (arXiv:1605.09674v3 [cs.LG] UPDATED) https://t.co/DpFe0TUwBa,2,17," Abstract: Scalable and effective exploration remains a key challenge in reinforcement learning (RL). While there are methods with optimality guarantees in the setting of discrete state and action spaces, these methods cannot be applied in high-dimensional deep RL scenarios. As such, most contemporary RL relies on simple heuristics such as epsilon-greedy exploration or adding Gaussian noise to the controls. This paper introduces Variational Information Maximizing Exploration (VIME), an exploration strategy based on maximization of information gain about the agent's belief of environment dynamics. We propose a practical implementation, using variational inference in Bayesian neural networks which efficiently handles continuous state and action spaces. VIME modifies the MDP reward function, and can be applied with several different underlying RL algorithms. We demonstrate that VIME achieves significantly better performance compared to heuristic exploration methods across a variety of continuous control tasks and algorithms, including tasks with very sparse rewards. "
801600373815472128,2016-11-24 01:36:36,https://t.co/wkIHE0cqZC,Principled Option Learning in Markov Decision Processes. (arXiv:1609.05524v2 [cs.LG] UPDATED) https://t.co/wkIHE0cqZC,0,8," Abstract: It is well known that options can make planning more efficient, among their many benefits. Thus far, algorithms for autonomously discovering a set of useful options were heuristic. Naturally, a principled way of finding a set of useful options may be more promising and insightful. In this paper we suggest a mathematical characterization of good sets of options using tools from information theory. This characterization enables us to find conditions for a set of options to be optimal and an algorithm that outputs a useful set of options and illustrate the proposed algorithm in simulation. "
801600371705659392,2016-11-24 01:36:36,https://t.co/Ets5DVat9w,The Projected Power Method: An Efficient Algorithm for Joint Alignment from Pairwise Differences. (arXiv:1609.0582… https://t.co/Ets5DVat9w,0,5," Abstract: Various applications involve assigning discrete label values to a collection of objects based on some pairwise noisy data. Due to the discrete---and hence nonconvex---structure of the problem, computing the optimal assignment (e.g.~maximum likelihood assignment) becomes intractable at first sight. This paper makes progress towards efficient computation by focusing on a concrete joint alignment problem---that is, the problem of recovering $n$ discrete variables $x_i \in \{1,\cdots, m\}$, $1\leq i\leq n$ given noisy observations of their modulo differences $\{x_i - x_j~\mathsf{mod}~m\}$. We propose a low-complexity and model-free procedure, which operates in a lifted space by representing distinct label values in orthogonal directions, and which attempts to optimize quadratic functions over hypercubes. Starting with a first guess computed via a spectral method, the algorithm successively refines the iterates via projected power iterations. We prove that for a broad class of statistical models, the proposed projected power method makes no error---and hence converges to the maximum likelihood estimate---in a suitable regime. Numerical experiments have been carried out on both synthetic and real data to demonstrate the practicality of our algorithm. We expect this algorithmic framework to be effective for a broad range of discrete assignment problems. "
801600370355146752,2016-11-24 01:36:35,https://t.co/15JJc4Vnjb,Categorical Reparameterization with Gumbel-Softmax. (arXiv:1611.01144v2 [stat.ML] UPDATED) https://t.co/15JJc4Vnjb,1,10," Abstract: Categorical variables are a natural choice for representing discrete structure in the world. However, stochastic neural networks rarely use categorical latent variables due to the inability to backpropagate through samples. In this work, we present an efficient gradient estimator that replaces the non-differentiable sample from a categorical distribution with a differentiable sample from a novel Gumbel-Softmax distribution. This distribution has the essential property that it can be smoothly annealed into a categorical distribution. We show that our Gumbel-Softmax estimator outperforms state-of-the-art gradient estimators on structured output prediction and unsupervised generative modeling tasks with categorical latent variables, and enables large speedups on semi-supervised classification. "
801237666520035329,2016-11-23 01:35:20,https://t.co/drJSXR4PSr,Gaussian Process Structure Learning via Probabilistic Inverse Compilation. (arXiv:1611.07051v1 [stat.ML]) https://t.co/drJSXR4PSr,2,9," Abstract: There is a widespread need for techniques that can learn interpretable models from data. Recent work by Duvenaud et al. (2013) and Lloyd et al. (2014) showed that it is possible to use Gaussian Processes (GPs) to discover symbolic structure in univariate time series. This abstract shows how to reimplement the approach from Duvenaud et al. (2013) using under 100 lines of probabilistic code in Venture (Mansinghka et al., 2014; Lu, 2016), improving on a previous implementation from Schaechtle et al. (2015). The key idea is to formulate structure learning as a kind of probabilistic inverse compilation, where the kernel structure is represented as source code and the resulting GP model is represented as an executable probabilistic program produced by compiling that source code. Figures 1 and 2 give an overview of the inverse compilation framework. Figure 3 shows example kernel structures, including program source, an English summary, and typical data corresponding to the given structure. Figure 4 shows the complete Venture source code for reimplementing the approach from Duvenaud et al. (2013), and Figure 5 shows an application to real-world time series data describing air travel volume. "
801237664926232576,2016-11-23 01:35:20,https://t.co/uFsa4flLGi]),The Recycling Gibbs Sampler for Efficient Learning. (arXiv:1611.07056v1 [https://t.co/uFsa4flLGi]) https://t.co/Pyl8dkk2UL,0,4,INDEXERROR
801237663500083200,2016-11-23 01:35:19,https://t.co/SlRicFHYKZ,Using Empirical Covariance Matrix in Enhancing Prediction Accuracy of Linear Models with Missing Information. (arX… https://t.co/SlRicFHYKZ,0,4," Abstract: Inference and Estimation in Missing Information (MI) scenarios is an important topic in Statistical Learning Theory and Machine Learning (ML). In ML literature, attempts have been carried out to enhance prediction through precise feature selection methods. In sparse linear models, Lasso is well- known in extracting the desired support of the signal and resisting against noisy systems. When sparse models are also suffering from MI, the sparse recovery and inference of the missing models are taken into account simultaneously. In this paper, we will introduce an approach which enjoys sparse regression and covariance matrix estimation in improving matrix completion accuracy, and as a result enhancing feature selection preciseness which leads to reduction in prediction Mean Squared Error (MSE). We will compare the effect of employing covariance matrix in enhancing estimation accuracy to the case it is not used in feature selection. Simulations will show the improvement in the performance as compared to the case we do not use the covariance matrix estimation. "
801237661910519808,2016-11-23 01:35:19,https://t.co/ntlTfTQ2WR,Structured Prediction by Least Squares Estimated Conditional Risk Minimization. (arXiv:1611.07096v1 [stat.ML]) https://t.co/ntlTfTQ2WR,0,2," Abstract: We propose a general approach for supervised learning with structured output spaces, such as combinatorial and polyhedral sets, that is based on minimizing estimated conditional risk functions. Given a loss function defined over pairs of output labels, we first estimate the conditional risk function by solving a (possibly infinite) collection of regularized least squares problems. A prediction is made by solving an auxiliary optimization problem that minimizes the estimated conditional risk function over the output space. We apply this method to a class of problems with discrete combinatorial outputs and additive pairwise losses, and show that the auxiliary problem can be solved efficiently by exact linear programming relaxations in several important cases, including variants of hierarchical multilabel classification and multilabel ranking problems. We demonstrate how the same approach can also be extended to vector regression problems with convex constraints and losses. Evaluations of this approach on hierarchical multilabel classification show that it compares favorably with several existing methods in terms of predictive accuracy, and has computational advantages over them when applied to large hierarchies. "
801237660564148224,2016-11-23 01:35:19,https://t.co/mx0OeGnSWR,Interpreting Finite Automata for Sequential Data. (arXiv:1611.07100v1 [stat.ML]) https://t.co/mx0OeGnSWR,0,2," Abstract: Automaton models are often seen as interpretable models. Interpretability itself is not well defined: it remains unclear what interpretability means without first explicitly specifying objectives or desired attributes. In this paper, we identify the key properties used to interpret automata and propose a modification of a state-merging approach to learn variants of finite state automata. We apply the approach to problems beyond typical grammar inference tasks. Additionally, we cover several use-cases for prediction, classification, and clustering on sequential data in both supervised and unsupervised scenarios to show how the identified key properties are applicable in a wide range of contexts. "
801237658282369024,2016-11-23 01:35:18,https://t.co/uHCa5ICjlA,Generation of discrete random variables in scalable framework. (arXiv:1611.07103v1 [stat.ME]) https://t.co/uHCa5ICjlA,0,6," Abstract: In this paper, we face the problem of simulating discrete random variables with general and varying distribution in a scalable framework, where fully parallelizable operations should be preferred. Compared with classical algorithms, we add randomness, that will be analyzed with a fully parallelizable operation, and we leave the final simulation of the random variable to a single associative operator. We characterize the set of algorithms that work in this way, and some classes of them related to an additive or multiplicative local noise. As a consequence, we could define a natural way to solve some popular simulation problems. "
801237656143335424,2016-11-23 01:35:18,https://t.co/QcBpvmvRiU,Tree Space Prototypes: Another Look at Making Tree Ensembles Interpretable. (arXiv:1611.07115v1 [stat.ML]) https://t.co/QcBpvmvRiU,0,5," Abstract: Ensembles of decision trees have good prediction accuracy but suffer from a lack of interpretability. We propose a new approach for interpreting tree ensembles by finding prototypes in tree space, utilizing the naturally-learned similarity measure from the tree ensemble. Demonstrating the method on random forests, we show that the method benefits from unique aspects of tree ensembles by leveraging tree structure to sequentially find prototypes. The method provides good prediction accuracy when found prototypes are used in nearest-prototype classifiers, while using fewer prototypes than competitor methods. We are investigating the sensitivity of the method to different prototype-finding procedures and demonstrating it on higher-dimensional data. "
801237654360780800,2016-11-23 01:35:17,https://t.co/uDh5b87jSe,Max-Margin Deep Generative Models for (Semi-)Supervised Learning. (arXiv:1611.07119v1 [cs.CV]) https://t.co/uDh5b87jSe,1,11," Abstract: Deep generative models (DGMs) are effective on learning multilayered representations of complex data and performing inference of input data by exploring the generative ability. However, it is relatively insufficient to empower the discriminative ability of DGMs on making accurate predictions. This paper presents max-margin deep generative models (mmDGMs) and a class-conditional variant (mmDCGMs), which explore the strongly discriminative principle of max-margin learning to improve the predictive performance of DGMs in both supervised and semi-supervised learning, while retaining the generative capability. In semi-supervised learning, we use the predictions of a max-margin classifier as the missing labels instead of performing full posterior inference for efficiency; we also introduce additional max-margin and label-balance regularization terms of unlabeled data for effectiveness. We develop an efficient doubly stochastic subgradient algorithm for the piecewise linear objectives in different settings. Empirical results on various datasets demonstrate that: (1) max-margin learning can significantly improve the prediction performance of DGMs and meanwhile retain the generative ability; (2) in supervised learning, mmDGMs are competitive to the best fully discriminative networks when employing convolutional neural networks as the generative and recognition models; and (3) in semi-supervised learning, mmDCGMs can perform efficient inference and achieve state-of-the-art classification results on several benchmarks. "
801237652901101568,2016-11-23 01:35:17,https://t.co/sw9JKymxEV,A new approach to Laplacian solvers and flow problems. (arXiv:1611.07138v1 [math.OC]) https://t.co/sw9JKymxEV,0,7," Abstract: This paper investigates message-passing algorithms for solving systems of linear equations in the Laplacian matrices of graphs and to compute electric flows. These two problems are fundamental primitives that arise in several domains such as computer science, electrical engineering, operations research, and machine learning. Despite the extensive literature on approximately solving these problems in quasi-linear time, the algorithms that have been proposed are typically centralized and involve multiple graph theoretic constructions or sampling mechanisms that make them difficult to implement and analyze. On the other hand, message-passing routines are distributed, simple, and easy to implement. In this paper we establish a framework to analyze message-passing algorithms to solve voltage and flow problems. We characterize the error committed by the algorithms in d-regular graphs with equal weights. We show that the convergence of the algorithms is controlled by the total variation distance between the distributions of non-backtracking random walks that start from neighbor nodes. More broadly, our analysis of message-passing introduces new insights to address generic optimization problems with constraints. "
801237651063996416,2016-11-23 01:35:16,https://t.co/8RZrz6VRay,Optimal Learning for Stochastic Optimization with Nonlinear Parametric Belief Models. (arXiv:1611.07161v1 [stat.ML… https://t.co/8RZrz6VRay,1,4," Abstract: We consider the problem of estimating the expected value of information (the knowledge gradient) for Bayesian learning problems where the belief model is nonlinear in the parameters. Our goal is to maximize some metric, while simultaneously learning the unknown parameters of the nonlinear belief model, by guiding a sequential experimentation process which is expensive. We overcome the problem of computing the expected value of an experiment, which is computationally intractable, by using a sampled approximation, which helps to guide experiments but does not provide an accurate estimate of the unknown parameters. We then introduce a resampling process which allows the sampled model to adapt to new information, exploiting past experiments. We show theoretically that the method converges asymptotically to the true parameters, while simultaneously maximizing our metric. We show empirically that the process exhibits rapid convergence, yielding good results with a very small number of experiments. "
801237648509730816,2016-11-23 01:35:16,https://t.co/R8sllkqwZV,Interpretable Recurrent Neural Networks Using Sequential Sparse Recovery. (arXiv:1611.07252v1 [stat.ML]) https://t.co/R8sllkqwZV,0,10," Abstract: Recurrent neural networks (RNNs) are powerful and effective for processing sequential data. However, RNNs are usually considered ""black box"" models whose internal structure and learned parameters are not interpretable. In this paper, we propose an interpretable RNN based on the sequential iterative soft-thresholding algorithm (SISTA) for solving the sequential sparse recovery problem, which models a sequence of correlated observations with a sequence of sparse latent vectors. The architecture of the resulting SISTA-RNN is implicitly defined by the computational structure of SISTA, which results in a novel stacked RNN architecture. Furthermore, the weights of the SISTA-RNN are perfectly interpretable as the parameters of a principled statistical model, which in this case include a sparsifying dictionary, iterative step size, and regularization parameters. In addition, on a particular sequential compressive sensing task, the SISTA-RNN trains faster and achieves better performance than conventional state-of-the-art black box RNNs, including long-short term memory (LSTM) RNNs. "
801237646848774144,2016-11-23 01:35:15,https://t.co/TAhVnn0QNq,Adaptive Design of Experiments for Conservative Estimation of Excursion Sets. (arXiv:1611.07256v1 [stat.ME]) https://t.co/TAhVnn0QNq,0,2," Abstract: We consider a Gaussian process model trained on few evaluations of an expensive-to-evaluate deterministic function and we study the problem of estimating a fixed excursion set of this function. We review the concept of conservative estimates, recently introduced in this framework, and, in particular, we focus on estimates based on Vorob'ev quantiles. We present a method that sequentially selects new evaluations of the function in order to reduce the uncertainty on such estimates. The sequential strategies are first benchmarked on artificial test cases generated from Gaussian process realizations in two and five dimensions, and then applied to two reliability engineering test cases. "
801237645150060544,2016-11-23 01:35:15,https://t.co/dXb6sEgT3k,Investigating the influence of noise and distractors on the interpretation of neural networks. (arXiv:1611.07270v1… https://t.co/dXb6sEgT3k,4,5," Abstract: Understanding neural networks is becoming increasingly important. Over the last few years different types of visualisation and explanation methods have been proposed. However, none of them explicitly considered the behaviour in the presence of noise and distracting elements. In this work, we will show how noise and distracting dimensions can influence the result of an explanation model. This gives a new theoretical insights to aid selection of the most appropriate explanation model within the deep-Taylor decomposition framework. "
801237643073683457,2016-11-23 01:35:15,https://t.co/kjnqwbunJI,Variational Graph Auto-Encoders. (arXiv:1611.07308v1 [stat.ML]) https://t.co/kjnqwbunJI,5,14," Abstract: We introduce the variational graph auto-encoder (VGAE), a framework for unsupervised learning on graph-structured data based on the variational auto-encoder (VAE). This model makes use of latent variables and is capable of learning interpretable latent representations for undirected graphs. We demonstrate this model using a graph convolutional network (GCN) encoder and a simple inner product decoder. Our model achieves competitive results on a link prediction task in citation networks. In contrast to most existing models for unsupervised learning on graph-structured data and link prediction, our model can naturally incorporate node features, which significantly improves predictive performance on a number of benchmark datasets. "
801237641324888064,2016-11-23 01:35:14,https://t.co/KyD0v2ahR7,Deep Learning Approximation for Stochastic Control Problems. (arXiv:1611.07422v1 [cs.LG]) https://t.co/KyD0v2ahR7,1,6," Abstract: Many real world stochastic control problems suffer from the ""curse of dimensionality"". To overcome this difficulty, we develop a deep learning approach that directly solves high-dimensional stochastic control problems based on Monte-Carlo sampling. We approximate the time-dependent controls as feedforward neural networks and stack these networks together through model dynamics. The objective function for the control problem plays the role of the loss function for the deep neural network. We test this approach using examples from the areas of optimal trading and energy storage. Our results suggest that the algorithm presented here achieves satisfactory accuracy and at the same time, can handle rather high dimensional problems. "
801237639449878528,2016-11-23 01:35:14,https://t.co/GGZPvLBc5w,TreeView: Peeking into Deep Neural Networks Via Feature-Space Partitioning. (arXiv:1611.07429v1 [stat.ML]) https://t.co/GGZPvLBc5w,0,8," Abstract: With the advent of highly predictive but opaque deep learning models, it has become more important than ever to understand and explain the predictions of such models. Existing approaches define interpretability as the inverse of complexity and achieve interpretability at the cost of accuracy. This introduces a risk of producing interpretable but misleading explanations. As humans, we are prone to engage in this kind of behavior \cite{mythos}. In this paper, we take a step in the direction of tackling the problem of interpretability without compromising the model accuracy. We propose to build a Treeview representation of the complex model via hierarchical partitioning of the feature space, which reveals the iterative rejection of unlikely class labels until the correct association is predicted. "
801237637797478400,2016-11-23 01:35:13,https://t.co/9LXPOphRwR,Mapping chemical performance on molecular structures using locally interpretable explanations. (arXiv:1611.07443v1… https://t.co/9LXPOphRwR,0,6," Abstract: In this work, we present an application of Locally Interpretable Machine-Agnostic Explanations to 2-D chemical structures. Using this framework we are able to provide a structural interpretation for an existing black-box model for classifying biologically produced fuel compounds with regard to Research Octane Number. This method of ""painting"" locally interpretable explanations onto 2-D chemical structures replicates the chemical intuition of synthetic chemists, allowing researchers in the field to directly accept, reject, inform and evaluate decisions underlying inscrutably complex quantitative structure-activity relationship models. "
801237636354637825,2016-11-23 01:35:13,https://t.co/Q3EXBzbyXz,Grad-CAM: Why did you say that?. (arXiv:1611.07450v1 [stat.ML]) https://t.co/Q3EXBzbyXz,3,3," Abstract: We propose a technique for making Convolutional Neural Network (CNN)-based models more transparent by visualizing input regions that are 'important' for predictions -- or visual explanations. Our approach, called Gradient-weighted Class Activation Mapping (Grad-CAM), uses class-specific gradient information to localize important regions. These localizations are combined with existing pixel-space visualizations to create a novel high-resolution and class-discriminative visualization called Guided Grad-CAM. These methods help better understand CNN-based models, including image captioning and visual question answering (VQA) models. We evaluate our visual explanations by measuring their ability to discriminate between classes, to inspire trust in humans, and their correlation with occlusion maps. Grad-CAM provides a new way to understand CNN-based models. We have released code, an online demo hosted on CloudCV, and a full version of this extended abstract. "
801237634823651329,2016-11-23 01:35:13,https://t.co/wvRR49GSLz,Poisson Random Fields for Dynamic Feature Models. (arXiv:1611.07460v1 [stat.ML]) https://t.co/wvRR49GSLz,0,4," Abstract: We present the Wright-Fisher Indian buffet process (WF-IBP), a probabilistic model for time-dependent data assumed to have been generated by an unknown number of latent features. This model is suitable as a prior in Bayesian nonparametric feature allocation models in which the features underlying the observed data exhibit a dependency structure over time. More specifically, we establish a new framework for generating dependent Indian buffet processes, where the Poisson random field model from population genetics is used as a way of constructing dependent beta processes. Inference in the model is complex, and we describe a sophisticated Markov Chain Monte Carlo algorithm for exact posterior simulation. We apply our construction to develop a nonparametric focused topic model for collections of time-stamped text documents and test it on the full corpus of NIPS papers published from 1987 to 2015. "
801237632441139200,2016-11-23 01:35:12,https://t.co/Rr0kv3iSDL,Inducing Interpretable Representations with Variational Autoencoders. (arXiv:1611.07492v1 [stat.ML]) https://t.co/Rr0kv3iSDL,2,15," Abstract: We develop a framework for incorporating structured graphical models in the \emph{encoders} of variational autoencoders (VAEs) that allows us to induce interpretable representations through approximate variational inference. This allows us to both perform reasoning (e.g. classification) under the structural constraints of a given graphical model, and use deep generative models to deal with messy, high-dimensional domains where it is often difficult to model all the variation. Learning in this framework is carried out end-to-end with a variational objective, applying to both unsupervised and semi-supervised schemes. "
801237630495162368,2016-11-23 01:35:12,https://t.co/yFU2OHpKb5,Challenges in Bayesian Adaptive Data Analysis. (arXiv:1604.02492v4 [cs.LG] UPDATED) https://t.co/yFU2OHpKb5,0,6," Abstract: Traditional statistical analysis requires that the analysis process and data are independent. By contrast, the new field of adaptive data analysis hopes to understand and provide algorithms and accuracy guarantees for research as it is commonly performed in practice, as an iterative process of interacting repeatedly with the same data set, such as repeated tests against a holdout set. Previous work has defined a model with a rather strong lower bound on sample complexity in terms of the number of queries, $n\sim\sqrt q$, arguing that adaptive data analysis is much harder than static data analysis, where $n\sim\log q$ is possible. Instead, we argue that those strong lower bounds point to a limitation of the previous model in that it must consider wildly asymmetric scenarios which do not hold in typical applications. To better understand other difficulties of adaptivity, we propose a new Bayesian version of the problem that mandates symmetry. Since the other lower bound techniques are ruled out, we can more effectively see difficulties that might otherwise be overshadowed. As a first contribution to this model, we produce a new problem using error-correcting codes on which a large family of methods, including all previously proposed algorithms, require roughly $n\sim\sqrt[4]q$. These early results illustrate new difficulties in adaptive data analysis regarding slightly correlated queries on problems with concentrated uncertainty. "
801237627508621312,2016-11-23 01:35:11,https://t.co/jXibrgGGlG,Finding Common Characteristics Among NBA Playoff and Championship Teams: A Machine Learning Approach. (arXiv:1604.… https://t.co/jXibrgGGlG,0,3," Abstract: In this paper, we employ machine learning techniques to analyze sixteen seasons of NBA regular season data from every team to determine the common characteristics among NBA playoff teams. Each team was characterized by 42 predictor variables and one binary response variable taking on a value of ""TRUE"" if a team had made the playoffs, and value of ""FALSE"" if a team had missed the playoffs. After fitting an initial classification tree to this problem, this tree was then pruned which decreased the test error rate. Further to this, a random forest of classification trees was grown which provided a very accurate model from which a variable importance plot was generated to determine which predictor variables had the greatest influence on the response variable. The result of this work was the conclusion that the most important factors in characterizing a team's playoff eligibility are the opponent field goal percentage and the opponent points per game. This seems to suggest that \emph{defensive} factors as opposed to offensive factors are the most important characteristics shared among NBA playoff teams. We also perform a classification analysis to determine common characteristics among NBA championship teams. Using an artificial neural network structure, we show that championship teams must be able to have very strong defensive characteristics, in particular, strong perimeter defense characteristics in combination with an effective half-court offense that generates high-percentage two-point shots. A key part of this offensive strategy must also be the ability to draw fouls. This analysis will hopefully dispel the rising notion that an offense geared towards shooting many three point shots is a sufficient and necessary condition for an NBA team to be successful in qualifying for the playoffs and winning a championship. "
801237625201770496,2016-11-23 01:35:10,https://t.co/I6cS1A1NOp,Convergence Analysis for Rectangular Matrix Completion Using Burer-Monteiro Factorization and Gradient Descent. (a… https://t.co/I6cS1A1NOp,1,3," Abstract: We address the rectangular matrix completion problem by lifting the unknown matrix to a positive semidefinite matrix in higher dimension, and optimizing a nonconvex objective over the semidefinite factor using a simple gradient descent scheme. With $O( \mu r^2 \kappa^2 n \max(\mu, \log n))$ random observations of a $n_1 \times n_2$ $\mu$-incoherent matrix of rank $r$ and condition number $\kappa$, where $n = \max(n_1, n_2)$, the algorithm linearly converges to the global optimum with high probability. "
